Name,Ticker,"Sub-Sector","Market Cap","Domestic Institutional Holding","Mutual Fund Holding","Foreign Institutional Holding","Promoter Holding","MF Holding Change – 3M"," MF Holding Change – 6M","FII Holding Change – 3M","Promoter Holding Change – 6M ","DII Holding Change – 3M","DII Holding Change – 6M","FII Holding Change – 6M","Promoter Holding Change – 3M","Insurance Firms Holding","Retail Investor Holding"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","342623.97496336","8.032855186022298","6.8120527724587685","9.222617990576744","74.646145998531","-0.4814338096615671","-0.3864397129423267","0.9631697401306791","0","-0.5572397006263703","-0.4845696576772074","1.2615042025188732","0","0.8148485547686966","3.0197457246786175"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","337018.53140122996","6.021717762854726","1.7591950245108574","11.737009949834952","74.71667679175906","0.04435916690646824","0.2704419270478944","-2.673239213420038","2.1070154719611054","0.2533932596018911","0.5791144305374765","-2.915835816971974","2.1070154719611054","4.219605148967218","2.987547413122237"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","336486.49030176003","25.5901456457667","12.42486640826424","40.95093015177547","18.14012207651018","-0.2973394613201794","-0.6303581930569546","-0.8032887595752953","-1.18139176719394","-0.5354406748926941","-0.6704098385598805","0.0853709387635746","-0.45000364738485743","10.568171539241137","6.614472214034256"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335202.07043782005","13.928088171570751","11.80651425379712","18.652211033010012","59.98925248068983","-0.41691985204173143","-0.6522714260711506","0.39153249430229664","0.03389998665679883","-0.31585737863594865","0.1508550735164924","-0.06915918167471347","0.035007124986265126","1.979222404830238","5.204824244331913"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","330461.4782546","10.874197791053646","5.630129444685193","18.202600274822935","52.89583698849282","0.17497017525030945","0.09027511760264417","-0.8073851928486953","0","0.4192188578384677","0.437222630278443","-0.6920346674473983","0","3.9412442518815567","9.613749329005083"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","328536.80179572","8.81349326775685","5.36648760449522","14.197175528729955","55.05713207944777","0.3570513185776987","0.048421718457801965","-0.3272798189565016","0.11665497839398142","0.27147921140815257","0.07924038564051727","-0.45007736317521285","0","2.4048197821334867","5.558731486247162"
Asian Paints Ltd,ASIANPAINT,"Paints","313930.412771535","12.35625824367256","3.8009299416755327","15.269546440468758","52.62576741341325","0.054078001993728364","0.33622898568187853","-0.6189309506228131","0","0.6941095016492902","1.7778695048911661","-2.0502922551562577","0","7.805847947168436","11.993947150357801"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","310919.18566917","16.327540615134765","11.612863250809113","28.727530695821805","51.33950841176025","0.6980786329954736","1.0915576448123065","-1.097731577292123","0","1.0518384494579873","1.542359321950169","-1.781434874814547","0","3.7080330128187344","2.8139339132514447"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","309013.05580823997","1.4668853904648287","0.10255787192262356","16.905888466259086","57.516552321599555","-0.083288065006455","-0.04168323624485684","-1.2453967500027474","1.1432215091236273","-0.0803029620709581","-0.03438729998060053","-1.122644405779667","1.1432215091236273","1.3614752411661095","2.108688960858541"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","308640.6524616","12.479074164370479","3.4568733262665194","15.18526439048114","65.89280232619481","0.349900779183443","-0.01945712802284527","0.20848445931796178","0","0.6511501046058878","0.47283851919072006","0.46868036074410924","0","8.679429785476138","4.109497086077488"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","300915.58493214","7.598843188421977","4.5237718197051935","8.386970496237689","60.642117190560455","0.7053342033707439","0.809239726649396","0.2501757445467536","-0.044631604587628715","-0.013072107407802847","0.11450240038036252","0.47130195810924214","-0.044594750678335515","2.6402921494290346","7.2507416076026505"
Coal India Ltd,COALINDIA,"Mining - Coal","300186.49680817","23.149737685978643","10.736676758913699","8.397348910103918","63.13333529492123","-0.05760036483269637","0.3769366061169226","-0.01780149865106928","0","-0.029388720448132233","0.08711988773669788","-0.1950163200825461","0","11.523372706349708","3.493947316428573"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","296778.937875","8.812148629957758","5.840137564950843","11.679796194534783","71.63880587641583","-0.9057590370453443","-0.8532787559343582","-0.7396783671638456","0","-0.7641529662442537","-0.32682322156181165","-1.255483234271619","0","2.5045474187880825","6.472529026952263"
Wipro Ltd,WIPRO,"IT Services & Consulting","281198.868392315","8.24793289640129","3.4968549902344797","9.441395100519602","72.81646043462989","-0.03564224352387857","0.32645921050599025","0.08450871814923033","-0.08263365814590884","-0.028921162552540736","0.12432328353381195","0.36732326700012763","-0.07004073910384534","4.643302628392334","4.384997392256826"
Trent Ltd,TRENT,"Retail - Apparel","260785.6013896","13.190297589708797","8.49805726340373","27.865870633338595","37.005772476458745","-0.2199366619413219","-0.7147880808094094","1.0609011599651197","0","-0.7151520405915885","-1.6468375518876623","1.9601431173967612","0.0002456712341327716","3.886841454585089","13.395114659191876"
Adani Power Ltd,ADANIPOWER,"Power Generation","251356.71078497003","1.4317821423867856","1.4142594641609079","14.730000388668326","72.70514285800304","0.019790020316009738","0.24626270068816192","-1.1767345735639925","0.9538652429499166","0.018265650838054093","0.24740827236238072","-1.133266423675023","0.9538652429499166","0.013527774434114381","4.9420010250558954"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","250406.0768094","9.224554013580109","4.374960405832592","11.941219105814657","62.76474573916975","-0.07116796187044905","-0.5265330394891228","-0.16211693122727233","0","0.180488832339325","0.029972084634001916","-0.15238293723815843","0","4.051142035806694","9.394714343043411"
Zomato Ltd,ZOMATO,"Online Services","240161.1300081","15.79055670223741","12.524332584119028","54.11073959998832","0","0.5664861718703058","0.18621301575833016","-0.9975451275878768","0","0.5238879710907973","0.3154457822018628","-0.7654294840975453","0","2.1757563575833423","6.531223514587866"
Siemens Ltd,SIEMENS,"Conglomerates","240035.73547765","7.023168620386391","3.2262677673304485","8.590545067423925","74.99992186628081","0.19974544834581254","-0.07243845200548904","0.28922701967626097","0","-0.39080338185201047","-0.6901424351726364","0.7047147599060324","0","2.6992570248496537","7.260377537357431"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","237872.26056163502","10.150146312419206","2.375444085724277","7.790601944121291","51.498314593674124","0.03563942384868124","0.6286824398267792","-0.7044981913184385","0","-0.18428549461588517","0.11109550433541493","-1.0563177318752297","0","7.491722519701904","5.614589786647043"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","233162.98775352002","10.529531677146279","3.5839748046191597","25.520120177146694","44.80538408139473","0.3937525765717069","0.7382179444387051","-0.5409378865404477","-0.0025762087888736573","0.7124104662046218","1.0459439578753464","-0.8110023854769217","-0.00184014913490671","6.859702670027688","3.5492415398834782"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","220395.42848172","11.88237484206806","4.038541034959918","17.554091616214667","47.12346051912514","-0.7010155170474164","-0.8674697427213527","-1.891492469784037","0","-0.7214192478052581","-1.2013751587590722","-2.275805563256508","0","7.172890185846666","15.820125233787197"
DLF Ltd,DLF,"Real Estate","213050.07853542","4.814083968138435","3.462033601355255","16.16320926492641","74.07690839724894","-0.03339139058715368","-0.6576717574816819","-0.3657527243156835","0","0.04472083242351843","-0.6532334073646568","0.41191236543200915","0","0.7581459722632605","2.2393614050965103"
Varun Beverages Ltd,VBL,"Soft Drinks","210091.96778135","4.546736072614359","2.422766421995219","25.32420838292029","62.66441676383355","0.16354331017084922","0.11518156853983497","-0.45505395477321287","-0.4272452122057402","0.39602629239688447","0.961736833812481","-1.2515618612798534","-0.2480969392883665","1.6212514855808169","3.852921880766533"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","207214.231136","1.0749400658346102","0.5477824703145103","1.1094798823981868","86.36363636363636","0.3703806617221586","0.15019124603837652","0.02585621493382617","0","0.18807861434199113","-0.08165603627530205","-0.038359235554546345","0","0.5183150239208675","9.353553114640649"
Bharat Electronics Ltd,BEL,"Electronic Equipments","206757.094178265","20.612680892920075","16.078087100766368","17.43041891972406","51.13591014779525","-1.982467997869982","-2.25396622598689","-0.1335020693277933","0","-2.029052854671537","-2.75312093167026","-0.34537992996230926","0","2.678335960361517","9.179817073778661"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","204927.9715","3.018742158876052","0.06323887024861317","0.7454492785041792","64.92182744072105","0.025625615486073353","0.026315267557313414","0.143093835045354","0","0.043139938073315065","0.054414282093257604","0.05340377850761091","0","2.9539298689637397","1.5132951618564185"
Interglobe Aviation Ltd,INDIGO,"Airlines","190220.126290185","15.43733198873063","12.670071092782296","24.436774702930027","55.2916477426355","0.2931118560509649","0.37077714494663105","0.7761098520786369","-7.834682663423408","0.3366485414121172","0.718243339400372","5.74139007549109","-1.9999616912729081","1.2547712063678045","2.7859442624712827"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","188495.16176913","14.217965963238349","5.439986063907856","7.280326082460252","68.60040783774309","-0.776249948723402","-1.6183942498459878","-0.5818275250643845","-0.044054474529417575","0.6347098246306047","1.2917627352701295","-1.3670651426765508","0","7.920176650880818","6.5832753273413775"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","188001.98500746","23.516104287944458","10.32384484924978","20.320056537437157","33.192488570971115","0.2212860512209449","0.4956348666264585","0.039907801599554205","-0.502568138317045","-0.14466125984212752","0.2167672281806361","-0.3753241702011998","0","10.883999928526315","17.648101779246346"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","184599.47890473","15.886430302944651","12.758764079068103","24.706858566535068","55.41262232941675","0.4306029676911862","1.2602378857486354","-0.44981361087246796","-0.01863166308798725","0.4779605760329986","1.2612985352383568","-1.2177706305608034","-0.006163379783920675","1.7327962315982233","1.6449369729095826"
Grasim Industries Ltd,GRASIM,"Cement","182708.35982911","16.660134500362513","6.058056536778063","16.69921508912901","43.057756879208085","-0.027422373478152906","0.24335712152771283","0.2134803775867553","0.3111185912808452","-0.2948499888331533","-0.032221914033272014","0.2654678518286673","0","8.444560504797254","7.485293045331197"
Vedanta Ltd,VEDL,"Metals - Diversified","175007.53134748","15.84813596416935","6.721245619843606","12.607817352486355","56.38488346579972",,,,,,,,,"8.484531309011206","10.313920437589962"
ABB India Ltd,ABB,"Heavy Electrical Equipments","164975.967646875","5.63804946359482","3.9869976823709776","12.05789860830182","74.99999988202448","-0.23197997719533214","-0.7793571160177124","0.16648516133446734","0","-0.31687657460447216","-1.286276203099571","1.3397483700207697","0","1.0061390919542468","6.104202818789017"
Power Finance Corporation Ltd,PFC,"Specialized Finance","162381.5071008","17.078246914422422","11.650703764965115","17.9279109562973","55.99417400995538","-0.9835514587283516","0.008223958524236963","0.7353919595497551","0","-1.1856332272614516","-0.4382299714297275","0.07026707564314805","0","4.515276583471171","5.732193088494338"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","162364.68920115","8.979859276669988","3.5517731546180418","11.58291371526917","69.75182720789202","-0.05212763100260753","0.06474045482530855","0.277657111055019","-0.0869496419393272","0.0413771402625045","0.6555382958559122","0.0900644097491412","-0.0193305533870074","5.136648493321023","7.936136800004498"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","157064.23643592","30.757353337719117","15.271656996377706","23.27651679566393","35.04504689598343","1.2671529373944388","1.0291948222527463","-0.8736339780908224","-0.061676218811747674","1.2325154981418507","1.737559758830784","-1.3005472457323677","-0.040322100586870135","13.982806056566144","7.51233327543373"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","153315.464240575","25.570970492548305","13.209406079113275","30.864772303919196","34.64127684326394","-0.0729235916177906","0.3507061255262922","0.33682646609838685","0","-0.2230744989943254","0.3525333192826494","-0.7236886536544915","0","9.61264211922137","5.119721968153222"
Ambuja Cements Ltd,AMBUJACEM,"Cement","152738.28687078","13.255405637420766","5.533158842748454","9.58897883843559","70.3285628346225","-0.5449304444093226","-1.1087636555237719","-1.5028576476903357","7.139760819435921","-1.2242965055862616","-2.5720273222079264","-2.295295448481781","3.5860669889979704","6.432107705166293","4.668978348563132"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","150359.49434524","11.241998364013115","9.307514053039394","26.633056695732186","50.365070846028914","3.534318950422022","4.842998827771874","-3.4014686966607712","-0.007487597919663358","3.3046076686015278","4.6648864422723575","-4.642298781068657","-0.0008246879930169371","1.649661539032899","4.862211259530053"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","147489.6793482","16.817624682328468","7.09012073552428","17.406277080151717","50.54749588131765","0.5878457329228581","1.6565139814000265","-0.8229484879986053","0","1.0459089227749558","1.8448089988563687","-1.580954846793123","0","3.740737220144572","10.748193693370089"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","146493.899834605","9.30241620178044","5.888894783592045","22.418938546537237","63.00643492587446","0.3313893852025691","0.7420106723357858","-0.1376893829805752","-0.20000013120583304","0.3565789510231774","0.9146625008076086","-0.5303587390860329","-0.20000013120583304","2.2087466742167186","3.7159382662211438"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","145817.16945168","21.31279212524993","9.559655234899637","15.031711168830034","52.97601190910376","0.42082452241904456","-0.3355760420326561","-1.7649027346349637","0","0.01875904046338661","-0.8162928017022217","0.8230866619569905","0","10.3558275365261","6.741696715816163"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","145188.7484307","21.76870535865299","13.10223191008141","16.15714823953931","51.897701038669055","-1.181617802001277","-0.6155071157573513","1.4757192734447155","-0.02618388963394125","-0.4420692648448252","-0.11500607717869826","1.2982044805453068","-0.023204252646401358","8.033303978949222","7.281877953315605"
Bajaj Housing Finance Ltd,BAJAJHFL,"Consumer Finance","144626.595609566","2.521166587696976","1.3804301620454849","2.344533411936111","88.74728208272948","1.3804301620454849",,"2.344533411936111",,"2.521166587696976",,,"-11.252717917270516","0.4216571376652554","5.908787965285387"
REC Limited,RECLTD,"Specialized Finance","143787.19652","14.677253853071367","9.11332822426045","20.432617316263258","52.63485605478303","-0.3716575194514409","0.7903534602449316","0.5145792382266023","0","-0.7647649801156327","0.5118980382982965","-0.16507270175268118","0","3.906090176908611","8.169184353476954"
Gail (India) Ltd,GAIL,"Gas Distribution","143297.28573954199","18.10920429575002","9.256196393128944","15.077892166325608","51.52130078525108","-1.002794892765694","-0.9058341159855452","0.909926657923835","-0.37543577187493327","-1.569101433578691","-1.2573487100569096","0.8397634799608795","-0.37682594812492454","7.799631288416658","4.832490186491308"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","140786.66044082","15.807928439850402","7.236872438708623","9.514618447527386","46.85754183481772","1.648349266964459","1.8171458195894816","0.06277204567768635","0","0.02481285598409677","-0.6121008334892917","-0.3454983684086059","0","7.90013328120337","23.83850460321674"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","138347.418608256","18.152834225627757","14.53746163045198","12.873783032104324","60.355198092030804","-0.5233058584273387","2.3196308569103223","0.43002144385836694","-4.427115490562912","-0.12836008167441193","2.8119049083347676","2.0995471107190316","0","2.9966279844823926","5.5960662939684145"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","134404.88220208","15.238569328776885","10.181058042772651","54.28067600402486","25.40923822708875","-0.6169811746354732","-0.7869156832047945","0.38367196075963506","-0.02141744409308899","-0.4522018703846946","-0.538882182101645","0.31379711951016276","-0.008032529102674602","3.666261085504973","3.5571051054108445"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","133640.062908825","16.863186350425917","14.226874394893985","26.62248424973671","50.32806044576782","0.14151382177318972","-0.7919756748117628","0.6233992978334548","-0.04517516228093399","-0.17367494731331945","-1.5176074594125808","1.893238968167207","-0.026430509815845937","1.3221069266501755","4.389793948592799"
Cipla Ltd,CIPLA,"Pharmaceuticals","133376.5963872","24.94953120880408","17.621377649504478","27.813874463716047","30.908404924924604","0.7948779031314039","0.9592299152219823","1.9826116598012646","-2.559445806041481","0.5317438911035488","0.6156682889168508","2.0795198375139137","-2.558753578225243","5.184301420076002","6.4661643790757175"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","132929.03647485","11.95256904648349","7.551993032092217","28.807831334501888","49.10946100006417","1.0028490280043538","1.9447893195613304","-0.14305838971598206","-0.04215665746909991","0.8091703515771798","2.1220060486988093","-1.4629335805471193","-0.03674793654534625","2.914939961336885","6.6760397862833845"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","132299.88407115","20.137813504240825","16.372974915080523","21.047327332898362","50.267157109211766","-0.2546276176204607","-1.4941474501874161","0.22057175813023733","0","-0.11967363105537743","-1.6555700561476385","1.777077666644523","0","2.8109840503903882","6.970722215799774"
JSW Energy Ltd,JSWENERGY,"Power Generation","130963.1188866","9.210990844232834","1.1750340835051496","15.374238495165512","69.31690163573046","0.2846450977054278","0.46892732787215996","7.002414087534039","-4.06589118369854","-0.2961613586171694","-0.3608938782691844","6.876305211458661","-4.351661812610175","0.6832563543052534","2.6075542200069157"
Macrotech Developers Ltd,LODHA,"Real Estate","128223.28904471999","2.9673167538225886","0.5208042582172815","24.177682573265464","72.12894113389676","0.051075280818856816","-0.10771928352558169","0.38835148886104776","-2.7946525903047217","-0.3485991778123019","-0.2351962835973187","3.083867430568592","-0.03541146590946198","2.428969706949606","0.4470708946261781"
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","124618.9727346","9.551616287569622","3.807765490368637","25.334055319133935","59.41084548600507","0.24221034840157252","0.0006860167151061525","0.5001243604481687","-0.022377079475916162","-0.33247455816462335","-0.5653591154503061","1.3776161284955677","-0.022377079475916162","4.125224169684294","3.8432108948288977"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","123026.70623841001","16.036987727677776","8.502490364831203","11.445752888931434","63.97124344595242","-0.08361139387139538","-0.11010549644196743","-0.9567198406816502","0","-0.2642765199370096","0.036182710381385874","-0.8281862209133024","0","5.842848528904013","6.678637756266887"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","120119.085343","6.416720975014625","5.156131745687597","11.204868999099768","51.4617384248192","0.34535077562024963","0.5050357383822295","-0.3324955785831527","0","0.319946778567771","0.4661448812244302","-0.3678462472789299","0","1.230210099402921","7.651008580823805"
Punjab National Bank,PNB,"Public Banks","119744.79419325","10.766602778421031","1.9095057298982703","5.511600168061446","73.14607487906339","-1.5167956681221504","-2.904866034519502","0.6957918059096428","0","-1.598174129107882","-2.9761934970830595","2.407360625400362","0","8.723535571631421","8.122090649034028"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","119283.14088405","26.87646709909228","13.75094951456029","29.87339138966417","34.75606222563362","-0.26487830878784635","0.018806358766781273","0.9424958749037238","-0.007643173682360782","-0.8822092321627579","-1.219856830239987","1.536590774969337","-0.0016287850704159723","2.2786858933559664","6.703358971997905"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","118812.524941495","18.961663576894374","7.247974016005827","24.057683815843443","33.839966817907516","0.2647420976624897","0.6710308829790845","-0.05842488856393402","0.2948310154810869","0.2370838277009959","1.5746982584482438","-1.3988255315228066","0.2948310154810869","10.526561211125312","17.67920759232936"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","117713.68608958","5.338748830435527","1.338047803074807","19.23001206572","69.59003300074322","1.0684679083943145","1.2320047946331283","3.6922352034041754","-3.6296303325392643","1.3697915548995478","1.540187204191315","1.7380239985961232","-5.352008282014353","3.544251828122228","2.5522627172032344"
Dabur India Ltd,DABUR,"FMCG - Personal Products","115980.05677263999","13.558847817385878","6.253260018985343","14.983142908565455","66.24120160745049","0.2776958062571824","0.646664950940175","-0.8429388177254236","-0.002359594669172793","0.995931784043723","1.7758231060100869","-1.5064359117763857","-0.010175911484950007","5.656362593769295","3.588133986033462"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","115309.91155995","27.806045473010077","18.3444885014319","35.38494182551644","15.090822722457716","0.5266179409857088","3.9815791882616764","-4.859489674015904","-0.019264364050426863","-0.7801891091691537","3.276705371715412","-3.6274287594004093","-1.3074048541753527","6.206164652437223","5.815103754116642"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","113704.1300224","7.2718444662749775","4.349283890484682","14.222597001159182","71.24617781820314","-0.11482766616681239","-0.12897824831086435","0.085599912352194","0","0.011230465979981119","0.060356848063900514","0.13535002864863444","0","2.000072744369078","3.4508983190909586"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","113604.87758655","11.080292203596533","7.117129790576677","14.646633797690614","58.09174484002604","0.6230859833161615","1.3013549502689248","-0.5359295666388686","-0.022355611707091327","0.9799741730609917","1.9247550427619498","-1.4076373909253252","-0.02048986189016233","0","8.464325931333903"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112967.5169418","16.532787177087723","12.288779990536423","24.53716156375867","53.00741265069719","-0.4155695490696907","5.7309057886928505","1.3861650256021818","-15.989578132333932","-0.45399806106042817","6.639481324422043","8.13844232841626","0.995294482218327","3.668510850712461","2.662979788248144"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","111848.377420075","14.007293946213329","11.860231364848623","15.098206532246964","56.67435575276627","1.737809606995814","1.469503741683246","-1.5834953588759983","0","1.724899468839972","1.497832023577761","-1.1313078091626299","0","0.7438686539905659","5.618720708367685"
Indian Overseas Bank,IOB,"Public Banks","111297.403363328","1.2983591389088367","0.0679736259371953","0.05300542525634354","96.38096092321308","0.004768507785104986","0.0053560201009722475","0.004538061007148528","0","0.004305201838679107","0.0030844105614877826","0.026076253830700495","0","1.229443987638315","1.5427131735921018"
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","110280.755495322","9.168772587312889","3.8241471334522035","21.53065134319407","13.266274363726055","1.96820871129916","2.4977619841310337","1.9627630425198177","-0.020488496800730616","2.869940813481054","3.0178160727371006","3.700618175480784","-0.020488496800730616","2.11883474500826","23.163897817378245"
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","110214.162486","6.7722281909896225","0.18760927052933446","3.128558712695383","72.84072196714075","0.0962355710623605","0.04504071687366465","0.8111003342365852","0","0.5901530637522399","0.6843780546767873","0.5392674631769734","0","6.553186657529104","14.391230473029973"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","109403.24475006","20.72509199066418","10.052738750637694","42.26748808954588","26.650607016313","2.0954728478737854","1.8377027595897797","-2.2195688613997717","-0.003243905526854718","2.4150599225931693","2.079097484731161","-1.6895492948647828","-0.001826836464253745","7.878708599975252","7.986178672105875"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","108668.23975005","12.635770632236346","7.238090217962126","5.585913371898718","74.97898664703226","0.5244720465067969","0.25127290758556775","-0.1354460307984624","0.000021756630829372625","0.002105076971211872","-0.3988435247800588","0.5882476786941178","-0.003975218527457969","5.222195783706333","4.608472130821182"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","108416.66564778","8.828123763949854","6.883695676543111","13.232913183835644","73.17566196524706","0.4509422721928207","1.303339868424997","-0.12250328276819822","-0.0939320817949465","0.28814190017490837","1.9036088134488267","-1.4985462091124138","-0.06541137679744224","1.4913792654269673","1.919860848209975"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","105859.63375546","17.29173850340168","15.025568313909954","23.932237670264684","51.81322435852481","1.5855000447727559","-0.1385217292173646","0.87402908297571","3.9051944447412765","1.1813240450200908","-0.7185089896429986","0.89034283717913","0.543531602624725","1.1331566649511378","3.791312002761564"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","104338.08","22.388169552669552","17.82228282828283","17.95132395382395","51","-0.8010039682539656","-0.7831872294372282","0.5881334776334768","0","-0.6149170274170253","-1.1703748196248185","1.4446320346320327","0","2.7044906204906205","7.021138528138528"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","103692.21365373001","15.336881339965288","12.329081416582788","12.634794718127173","61.190879085416874","0.8959767324880392","0.21737916622313058","0.7066410265151841","-0.0051750432296202575","0.6061507842493725","0.011696440763390825","0.8873881605541367","-0.0051750432296202575","2.254907989579257","6.092422525345867"
Lupin Ltd,LUPIN,"Pharmaceuticals","101488.295040405","26.775261579846493","16.229802996167585","19.317608962895843","46.98343819524122","-0.5854598248186313","-2.6937102494360374","1.032902223737313","-0.06076425682312703","-0.9893642957053324","-2.952103099415016","3.2029101824271855","-0.024386884957571908","9.414313914126184","5.5707640482586935"
Bosch Ltd,BOSCHLTD,"Auto Parts","101351.6495596","15.795652893301742","6.150024208609042","5.959518730139786","70.54139129656427","-0.9449020195540463","-0.5865128888804501","1.8613029792185705","0","-1.4131487330827923","-1.4743992264094885","2.2742326820290746","0","8.865246880344372","5.535179787913598"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","101165.44681863001","21.1401032865419","14.708476857861127","43.92418796116751","29.333875310492967","0.4295666957010589","0.7835432677632621","-1.7041060229395697","0","1.5905111489051293","2.2681877663762116","-2.327114776926443","0","5.181297612303655","3.675648786365294"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","100267.02072","6.930076746850856","5.2628054862278955","13.627606305442729","65.01839255959673","-0.1833801733787528","-0.05434243729060917","1.6797397448799583","-0.7685078759997026","-0.29915023240407024","-0.6804978339545045","0.20865846007746391","-0.221723858265932","0.7927410680388356","7.353049747507197"
Info Edge (India) Ltd,NAUKRI,"Online Services","100154.96074023","19.365691863885615","10.981576409840713","32.13377113049113","37.88356561840819","-0.7071841583031997","-0.9849129862304586","1.221568767480889","-0.024732556050928167","-0.6958025451655097","-0.6697182003479227","1.662501549649214","0","6.865975515387824","3.2936762254904233"
GMR Airports Ltd,GMRINFRA,"Construction & Engineering","99307.16882856","3.3887680739743007","1.6598954273288415","14.763218053401625","66.06969481428364",,,,,,,,,"1.0162718571176834","3.8945160957783"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","98861.33824632","6.005849558951338","3.216413996336292","24.44186335223867","50.99999950732692","0.11467370368539376","0.39172142452200287","-0.06550235664284898","0","-0.09473993027146399","0.1261974740915912","-0.1806808664019357","0","2.261521650808954","16.521212660812814"
Oracle Financial Services Software Ltd,OFSS,"Software Services","97656.61713395","11.492385888896427","7.159205464343279","5.099021726320639","72.71348987460523","1.090711745935499","2.2220782597774553","-1.0268979168900554","-0.06407748771904664","1.2274787547809787","2.0228432535769016","-1.7962765892667516","-0.03370327929043526","0.43065635254908535","6.590829724050683"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","97197.630326875","12.73581389689729","12.058514054389734","7.565796042449084","73.14756411629986","-1.77287437829494","-2.424191255050072","1.4645454685600532","0","-1.7900431157876948","-2.3260103002479102","1.6627108912686586","0","0.35017660227966485","4.392362232512733"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","96992.67194778","18.42753009413212","13.705594920466838","27.18761966037741","38.116162589875096","-2.2139006973600015","-3.454198595996802","2.7141027347275326","0","-2.3568876946608555","-3.9044365404830756","3.908917329858941","0","4.160991923361871","10.761966400245061"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","96783.1635645","17.859227688895288","8.829358053898563","9.333473062161177","56.655636048161526",,,,,,,,,"8.603501518578426","4.436375590924487"
IDBI Bank Ltd,IDBI,"Private Bank","96524.314324975","0.15465320892352133","0.015226178981721355","0.4670530006472716","94.71348519383298","0.0015169075462897665","0.002005012428769201","0.015864427057668162","0","-0.008071907894386388","-0.0037342632229062644","0.14542861907041715","0","0.1305327290736314","2.0739385522472795"
