Name,Ticker,"Sub-Sector","Market Cap","Return on Equity","Return on Assets","Net Profit Margin","5Y Avg Return on Equity","5Y Avg Return on Assets","5Y Avg Net Profit Margin","5Y Avg EBITDA Margin","EBITDA Margin","5Y Avg Return on Investment","Return on Investment","5Y Avg Cash Flow Margin","Cash Flow Margin","ROCE"
Lupin Ltd,LUPIN,"Pharmaceuticals","101488.295040405","14.225448028274355","8.225197034086271","9.505151056276844","2.628003852981494","1.4796237075519059","1.8272905709043221","12.960824711873851","19.51537869572773","3.2361096923886543","12.871128554594858","10.542664987045958","18.113645954869302","17.927305323804042"
Bosch Ltd,BOSCHLTD,"Auto Parts","101351.6495596","21.605238053941548","14.828813599676195","13.61864726429895","11.752974180427394","8.067977572767182","8.762381053101835","14.44636567918663","20.012791568497757","11.541818644801136","21.015690878127018","7.577155595674228","6.848408980337063","26.368183561397927"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","101165.44681863001","12.974487070272469","5.768039566209538","4.688168452685293","12.523655112170877","5.205006642034869","4.397709548947644","14.062422447484241","13.03724031428363","11.350367652242474","10.653515739225966","10.533752331738125","10.018051483247598","15.002028531922477"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","100267.02072","23.918047666098666","16.603312118982767","9.77003688872922","21.067827632469477","14.198199879801635","8.879328699028653","13.63349566828829","14.855599463755286","19.437991951712178","22.51643179081532","7.596433620242772","7.098670779044398","29.071656536834368"
Info Edge (India) Ltd,NAUKRI,"Online Services","100154.96074023","2.4979176781525148","2.180943212439871","19.497776331489327","27.436474941818183","23.9870056584625","27.160226536725343","38.51654479451467","34.38991484976679","17.54597668998035","1.915521537813331","15.836187843771466","23.80613407094045","2.6403582839579016"
GMR Airports Ltd,GMRINFRA,"Construction & Engineering","99307.16882856","-951.220341865801","-1.210416415970994","-5.857095131323048","-343.85262403055714","-3.0902381802296945","-24.977312666773674","21.75435410592197","39.37576123804667",,,"29.84910304624812","40.63531893190513","5.604938012182301"
Colgate-Palmolive (India) Ltd,COLPAL,"FMCG - Personal Products","98861.33824632","73.72554480261789","43.54455614916969","22.992209416444485","67.49816380687086","37.168444395396236","20.592845859922623","30.82611750519782","34.008111934270765","63.70171462410529","68.27209150561895","22.246444025679544","20.82630559584502","91.27055902144424"
Oracle Financial Services Software Ltd,OFSS,"Software Services","97656.61713395","28.977623998302608","23.524860068867145","33.05004355822281","26.50982510824333","21.84413793686973","32.487899448424216","47.89974761505584","46.532095336664106","25.478730681543766","28.44250677060922","31.78000471682167","26.666120637662598","36.0160856516082"
Solar Industries India Ltd,SOLARINDS,"Commodity Chemicals","97197.630326875","27.061727595723493","15.944069015371289","13.671630952809293","24.12722994369249","13.706774122146712","11.662714528420668","20.68683369529068","23.126453550178756","17.46533397614591","20.707149256641152","13.651435927753095","22.995286490447047","31.176851620121592"
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines","96992.67194778","13.415226661040899","8.915202655577216","18.11176307275806","2.631498764304168","2.307461803613909","-0.608118567341136","21.339042882629588","33.661695678880044","5.512470762220718","11.49861561732896","15.342658931111194","27.837052104026803","14.80743076647643"
Oil India Ltd,OIL,"Oil & Gas - Exploration & Production","96783.1635645","13.410701380253768","7.601848918067594","18.48802178954808","17.6191394667429","9.000888706055187","20.723197273444885","38.562137803417365","34.84086398254597","12.477844872732774","9.520193973379934","31.060301634328702","31.906699270442356","12.609372674203831"
IDBI Bank Ltd,IDBI,"Private Bank","96524.314324975","11.850704990108891","1.6623234860078901","19.02659667138927","-0.8703402246396621","0.010749035656213124","0.07109870039188308","9.769978768122733","29.457843404742103",,,"4.345758059426447","-4.029768811778666","9.65212587576799"
Mankind Pharma Ltd,MANKIND,"Pharmaceuticals","95978.30969928","22.244096777269483","17.73777919135927","17.993780359783425",,,"17.46808456615461","26.371027306181645","26.64558962415012","22.127307794833936","19.9115401560058","17.559244777446978","20.24722411399287","24.934600958298255"
Canara Bank Ltd,CANBK,"Public Banks","95650.0175367","17.75635244567995","1.0478952430951889","10.97874299221793","8.496262610678526","0.48624244620967205","5.493395403757356","8.565230237208473","15.019071255955064",,,"6.11658154896945","10.811991210716666","8.977459202477544"
NHPC Ltd,NHPC,"Renewable Energy","94815.083524395","8.455730665794123","4.038172800397886","30.96963720847566","9.135179864977362","4.441926529738469","31.23055116474081","55.81793436894276","58.40799990429918","6.23087053082601","5.535987305176589","43.878149731854926","59.27896273991424","6.753655485462905"
HDFC Asset Management Company Ltd,HDFCAMC,"Asset Management","94680.08899975","29.473034242268163","27.575463147951133","61.41165016011305",,,,,"79.89372160878045",,"27.458477090491744","0","51.043026626498786","34.42035888670856"
Union Bank of India Ltd,UNIONBANK,"Public Banks","93885.76939","15.642889443420378","1.0232472909769164","11.673839961904891","6.064396452905684","0.3855103288982174","4.618720460523463","7.7727729588632","18.956316848799677",,,"18.384232365530426","16.862650433595995","11.936398567114727"
Max Healthcare Institute Ltd,MAXHEALTH,"Hospitals & Diagnostic Centres","93611.456043635","13.372841741514113","9.570627537407605","17.980133519882635","9.053273800534372","5.6542339493308","10.780579096621988","22.04521060383678","28.393630350187944","9.302150593794432","11.512513018834689","15.885921310599823","19.07086889925148","13.256250680154738"
Torrent Power Ltd,TORNTPOWER,"Power Transmission & Distribution","92898.41817936","15.223539132583056","5.801578318680623","6.650800589898803","13.130755645916974","5.14988486186122","7.367898293180261","20.776341131087058","17.789475784581732","10.733236487021461","11.459802800741254","20.163193194685867","15.448927135163377","13.820399866577876"
Bharat Heavy Electricals Ltd,BHEL,"Heavy Electrical Equipments","92379.14080815","1.156238688601957","0.48057295494045127","1.151775923222552","-1.8743720817382254","-0.9157033686185617","-3.186689982160732","0.9590514272829933","5.38382395973069","0.13771842579745278","3.3334024125464636","-5.028892080341043","-15.15281987574598","3.1785392914735047"
Shree Cement Ltd,SHREECEM,"Cement","90478.42893342","12.154435453184854","8.830685239721756","11.34375991401149","12.527264672292763","8.780998619651198","12.25802185672988","26.63962891639913","24.219119185950163","11.498570104958258","11.848609729017369","21.52987922580996","15.850533403412076","14.761551716860675"
Marico Ltd,MARICO,"FMCG - Personal Products","90023.46153019","36.45538461538462","20.92842506888999","13.180847276610894","35.94928491344613","21.427005601809753","12.382216251902491","18.310993202248905","19.295122819508723","31.824786877261594","33.0849478390462","14.45554162751827","12.780348878604485","40.945202688938686"
Vodafone Idea Ltd,IDEA,"Telecom Services","89912.7634656",,"-15.928207220069345","-71.77875203352912",,"-19.532081098925914","-94.23229868707581","14.085528960699566","41.33509802299612",,,"37.55642925088799","47.853650242185275","-3.549168551690407"
Aurobindo Pharma Ltd,AUROPHARMA,"Pharmaceuticals","89394.081804045","11.191610974090285","7.534736878350135","10.734270998080135","15.2267374264194","9.640440487521882","12.096143434914776","21.448255538402464","20.945592327274888","11.900086948693865","9.48720260022144","13.851149383980346","8.236068235831423","14.361317045056843"
Adani Total Gas Ltd,ATGL,"Gas Distribution","87264.431035635","20.471441189459714","10.909394009721199","14.713467617145637","25.079272365648713","14.14586481761982","18.579438045845013","29.722016474492904","25.69379234943768","18.268579714686837","15.161837210977163","25.450366339893183","21.053594494628207","21.076892509437698"
Hindustan Petroleum Corp Ltd,HINDPETRO,"Oil & Gas - Refining & Marketing","86698.128455165","40.44878917143244","9.289810213517676","3.659801102619909","15.865821058557902","4.1550160259524835","1.9287514169087348","3.989143472557634","6.547969825867602","8.030619061979772","16.34662401367822","3.742703848666658","5.450841458240126","23.90686923533232"
Mazagon Dock Shipbuilders Ltd,MAZDOCK,"Shipbuilding","84266.082","35.206018377571745","6.572783335208146","18.32854689370318","21.752425528166448","3.411350880622352","12.229093662990246","16.862396359173342","23.819815386944605","20.388674896753468","31.168727179552864","4.270198378739803","6.469973173858944","35.720511970134105"
Dixon Technologies (India) Ltd,DIXON,"Home Electronics & Appliances","84136.2362295","24.316219960128716","6.30304671538853","2.0749053527198082","23.9510085815232","6.388822411470255","2.23190969552535","4.381374548866936","4.15641203586159","19.44065007893678","20.290399016025784","3.9639806966813573","3.2967721186885353","25.456727681794256"
PB Fintech Ltd,POLICYBZR,"Online Services","81900.91566736","1.1790935344376146","1.03184738887768","1.7542067701172053","-14.822728943186547","-12.198747823992937","-24.099531818131062","-19.232349478937877","5.042886138938","-9.834347543341455","1.528597996671999","-30.213684513280942","0.22654357362666142","1.6950895787009403"
Muthoot Finance Ltd,MUTHOOTFIN,"Consumer Finance","80975.2668147","18.052870947029696","4.897639284587764","28.51910108654433","22.88199492817362","5.543501380894741","31.342875441697686","43.22556027992184","40.15505102966151","5.271524483072677","4.598947053955748","-49.181611767112884","-90.70927107549753","8.127121654465935"
Prestige Estates Projects Ltd,PRESTIGE,"Real Estate","80736.07468608","12.458124617511727","3.262148184286088","14.561388635737444","16.38372001616731","4.369346896466264","14.47471846009648","37.49666767498641","43.00171672000508","13.40970645103406","10.2664396848648","20.864573422892168","13.747536188881588","18.28319416933869"
Godrej Properties Ltd,GODREJPROP,"Real Estate","80212.57744864","7.40502506816467","2.465221032709629","16.627158433364794","4.493194555435262","1.7733184807819633","8.827650481678285","24.295587971788734","27.433997560729555","3.6791317372518706","4.181837333591343","-37.15523337047173","-15.877495437830703","8.860317528678168"
Persistent Systems Ltd,PERSISTENT,"Software Services","79246.61865967","24.51027089060711","15.572076212745765","10.990380527477972","20.763055884684672","14.157406487257663","10.682642379028803","18.15566295503247","18.128449255799985","17.940724958057274","21.080860221415335","12.939214086582432","12.27495349063933","28.80610997806301"
Tube Investments of India Ltd,TIINDIA,"Cycles","77812.5747348","20.52435225189428","10.277733076309437","6.7699925629261815","19.72413833817555","8.621123108784664","6.018964675371776","13.396239823257252","15.54263856554128","15.225737887232366","16.663700229288217","7.335063662328031","3.8067781682695747","27.68136114192099"
SBI Cards and Payment Services Ltd,SBICARD,"Payment Infrastructure","74177.48172789","21.975633028795638","4.643182651526336","13.772299596762668","23.091419451016414","4.951717392590726","13.356345314791787","19.24043617548474","19.61020390654046","4.981799237950168","4.632755947991262","-30.25319455721297","-31.181056424628935","12.834040268499027"
Bharat Forge Ltd,BHARATFORG,"Iron & Steel","73362.80074424","13.678523841744859","5.0837284131421265","5.976383004258298","8.740947929771039","3.5584528790646304","4.460085194085751","15.529048702105829","17.45770134861805","6.094855309628987","9.543540459635649","11.83272584060397","10.458183289652846","19.48902596268312"
Yes Bank Ltd,YESBANK,"Private Banks","73100.93642632","3.1016235975440556","0.33751783119326134","3.8991968966857327","-14.422132503899476","-1.1086867627870896","-9.379092227164037","-10.621742161712746","6.320339044243035",,,"24.970370557445605","29.260587320305977","1.0973152317364714"
Alkem Laboratories Ltd,ALKEM,"Pharmaceuticals","72818.67195","17.824550606965975","12.244630781530473","13.836584114245039","18.097205756036097","11.873266716993806","13.633883875313472","19.261408107654358","18.76068119231772","14.63514991931799","15.727436595479539","12.073634623464047","15.010070563288904","18.441066116309095"
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,"Online Services","72444","38.92932786049521","19.876314184154854","25.013620297620406",,,,,"35.38823476440264",,"34.336532791917705","0","19.86019496161552","43.78349472467123"
Berger Paints India Ltd,BERGEPAINT,"Paints","72302.67095898","23.611146214450308","14.298089714776548","10.330672828704442","23.25157968025759","13.105943291692743","9.711318717477036","16.599220496006588","17.3928352156212","18.90475835302017","20.284869579940302","10.50488952547394","14.075579327684403","27.228327025006312"
