Name,Ticker,"Sub-Sector","Market Cap","Close Price","1W Return","1M Return","6M Return","1Y Return","1W Change in Volume","1M Average Volume","3M Average Volume","1W Return vs Nifty","1M Return vs Nifty","6M Return vs Nifty","1Y Return vs Nifty","% Away From 52W High","% Away From 52W Low","5Y CAGR"
Axis Bank Ltd,AXISBANK,"Private Banks","383678.81674458","1240.45","3.812613219867717","5.397775876817785","16.874735007302036","21.049036350329352","36.82639735254517","6961402.833333333","9639737.6","1.9702032786394363","1.9896226321654447","1.813549010031494","-4.998606112654858","7.997097827401345","30.381542989278977","13.85372690708686"
Kotak Mahindra Bank Ltd,KOTAKBANK,"Private Banks","365754.43860764","1839.7","3.0094271211022505","3.3379966424174645","5.857644283330454","2.2993299413351203","84.19214691880171","3950265.3333333335","5194881.661538461","1.1670171798739697","-0.07015660223487563","-9.203541713940087","-23.74831252164909","4.718160569658103","19.163131133205958","4.663848641405033"
Oil and Natural Gas Corporation Ltd,ONGC,"Oil & Gas - Exploration & Production","365331.30814224","290.4","0.8557247989046723","-11.79464152073044","11.009174311926587","55.50200803212851","-70.0582916725226","17833377.291666668","23608714.123076923","-0.9866851423236085","-15.20279476538278","-4.052011685343954","29.454365569144297","18.801652892561993","61.42301278488047","17.98820068682936"
Tata Motors Ltd,TATAMOTORS,"Four Wheelers","354119.4567646","962.05","-2.9465930018416118","-11.573171284748984","-1.0694637256414306","50.167798329821274","-66.67323180137603","13296294.25","13007393.953846155","-4.789002943069892","-14.981324529401324","-16.130649722911972","24.120155866837063","22.550802972818463","58.153871445010694","51.19789148889875"
Avenue Supermarts Ltd,DMART,"Retail - Department Stores","342623.97496336","5265.2","-2.478281177020077","3.4258314427525645","31.283739138023453","38.63450854419547","-56.25990731517172","455578.1666666667","526771.0307692308","-4.320691118248358","0.017678198100224307","16.22255314075291","12.586866081211259","3.4908455519258474","45.60840707964602","26.168090025574987"
Adani Enterprises Ltd,ADANIENT,"Commodities Trading","337018.53140122996","2956.3","0.008403502579875292","-4.878828569601648","-4.995581264561736","18.136226498031945","-6.384786434818619","1257602.375","1679891.2461538462","-1.8340064386484056","-8.286981814253988","-20.056767261832277","-7.9114159649522655","26.641409870446164","38.01587301587301","82.97289996538137"
Mahindra and Mahindra Ltd,M&M,"Four Wheelers","336486.49030176003","2808.2","3.977993286087284","-2.4478583426651674","51.29980334581503","71.08044716561575","24.210997200435543","2285649.8333333335","2864091.892307692","2.135583344859003","-5.856011587317507","36.23861734854449","45.03280470263154","7.31073285378534","93.66896551724138","39.740883256238746"
UltraTech Cement Ltd,ULTRACEMCO,"Cement","335202.07043782005","11630.9","0.6564560878847239","1.8425966007721843","21.01213669255619","34.80412610106629","30.936529386377625","283564.3333333333","383009.265625","-1.185953853343557","-1.5655566438801558","5.950950695285648","8.756483638082077","3.844070536243982","44.572128203056536","24.407741249059868"
Titan Company Ltd,TITAN,"Precious Metals, Jewellery & Watches","330461.4782546","3725.35","1.1409702273886546","9.372777285857365","4.068776713132388","11.554124868992362","-49.43099986775826","1134530.5833333333","1449713.2923076923","-0.7014397138396262","5.964624041205026","-10.992409284138153","-14.493517593991848","4.337847450575105","21.91677711779818","26.266871281412165"
Bajaj Auto Ltd,BAJAJ-AUTO,"Two Wheelers","328536.80179572","11764.65","8.428640774496762","20.55240871788921","38.05358022952898","127.26377097157429","-65.21573806768818","460593.625","386420.92307692306","6.5862308332684805","17.14425547323687","22.99239423225844","101.21612850859007","2.459486682561751","139.94554410010096","33.47473351170942"
Asian Paints Ltd,ASIANPAINT,"Paints","313930.412771535","3274.65","-1.0513739545997556","8.440400006546765","15.041278763393644","2.131740635623613","-83.9762956440006","1099528.75","1371234.923076923","-2.8937838958280366","5.0322467618944255","-0.01990723387689819","-23.9159018273606","4.5287282610355195","22.64147410209356","16.169685924223543"
Power Grid Corporation of India Ltd,POWERGRID,"Power Transmission & Distribution","310919.18566917","334.3","0.2678571428571361","-1.3614404918752845","26.198565496413757","67.0664667666167","-35.03800273297593","12156549.791666666","13599365.046153845","-1.5745527983711447","-4.769593736527625","11.137379499143215","41.018824303632485","8.435536942865696","72.54193548387097","24.080585608681425"
Adani Green Energy Ltd,ADANIGREEN,"Renewable Energy","309013.05580823997","1950.8","5.196867346664165","7.918277194919939","4.3264345686935055","94.11911040350265","464.7035094796289","1278765.0416666667","1605972.3230769231","3.354457405435884","4.510123950267598","-10.734751428577036","68.07146794051843","11.446586015993443","139.20053951321196","105.63899453718749"
Adani Ports and Special Economic Zone Ltd,ADANIPORTS,"Ports","308640.6524616","1428.8","-1.752694466443996","-5.1368155068657115","12.805937154587088","71.88571428571427","-13.201668787661914","1680733.75","3307923.6615384617","-3.595104407672277","-8.544968751518052","-2.2552488426834536","45.83807182273006","13.479843225083998","89.37044400265076","31.284982053627886"
Bajaj Finserv Ltd,BAJAJFINSV,"Insurance","300915.58493214","1888.2","0.925344615804561","18.536804308797137","19.729875400272665","21.042341100676303","98.38882374618915","2630534.1666666665","2092468.7076923077","-0.9170653254237199","15.128651064144798","4.668689403002123","-5.0053013623079075","1.7371041203262383","33.060850569042685","21.082705203140506"
Coal India Ltd,COALINDIA,"Mining - Coal","300186.49680817","487.1","-0.701290781583492","-4.914841849148418","15.467583264193433","73.19111111111113","-19.751251982759353","9806069.875","10465836.461538462","-2.543700722811773","-8.322995093800758","0.406397266922891","47.14346864812691","11.58899609936357","77.48223720167609","20.42182031554889"
Hindustan Aeronautics Ltd,HAL,"Aerospace & Defense Equipments","296778.937875","4437.65","-4.488003427592116","-6.936211071219841","42.14353208731721","122.79596345014556","13.015763492246032","1625107.0416666667","2629086.5846153847","-6.330413368820397","-10.34436431587218","27.08234609004667","96.74832098716135","27.877367525604768","151.0266998529245","64.81014278622608"
Wipro Ltd,WIPRO,"IT Services & Consulting","281198.868392315","538.15","5.143836921318346","6.864168844999502","5.478243825950606","26.553542765420765","101.72452443399062","7864098.166666667","8763336.75","3.3014269800900653","3.4560156003471616","-9.582942171319935","0.5059003024365545","7.758060020440394","43.48753499533395","17.110537843357676"
Trent Ltd,TRENT,"Retail - Apparel","260785.6013896","7336","3.258087686632209","12.943554538520212","80.19921150563123","256.92217870435695","-9.371272789231556","784243.875","834337.390625","1.4156777454039282","9.535401293867872","65.13802550836068","230.87453624137274","2.355507088331521","277.172236503856","73.77785344044226"
Adani Power Ltd,ADANIPOWER,"Power Generation","251356.71078497003","651.7","4.714386736858647","-4.568564267812385","23.101624480544025","73.78666666666668","6.1212108381446075","6283253.125","7123591.984615385","2.871976795630366","-7.976717512464726","8.040438483273483","47.73902420368246","37.46355685131195","125.22896146535336","58.940625491904264"
Nestle India Ltd,NESTLEIND,"FMCG - Foods","250406.0768094","2597.15","0.18685338893041187","0.6321986684315546","0.6510744666421293","13.813246623487034","20.11259896034239","831217.875","856816.723076923","-1.655556552297869","-2.7759545762207853","-14.410111530628413","-12.234395839497177","6.628419613807446","16.698831506415356","15.07750741655467"
Zomato Ltd,ZOMATO,"Online Services","240161.1300081","275.85","0.9696065634905922","-2.256317689530686","74.31279620853081","165.05139500734214","-75.20102695206018","65497101.208333336","62047027.234375","-0.8728033777376887","-5.664470934183026","59.25161021126027","139.00375254435792","3.842668116730086","182.19948849104864",
Siemens Ltd,SIEMENS,"Conglomerates","240035.73547765","6740.3","2.5182827479064778","-6.624975841409213","39.423713387390386","78.37380086007278","-52.72876899299492","231505.375","355685.41538461536","0.6758728066781969","-10.033129086061553","24.362527390119844","52.32615839708856","18.22470809904604","107.6494146642021","40.128906982014854"
Indian Oil Corporation Ltd,IOC,"Oil & Gas - Refining & Marketing","237872.26056163502","168.45","-3.748235958227499","0.2823031229782919","4.75746268656715","81.91144708423326","-63.9212002809711","17360073.041666668","22992659.96923077","-5.5906458994557795","-3.1258501216740484","-10.303723310703392","55.863804621249045","16.829919857524512","97.01754385964911","14.538578691187244"
JSW Steel Ltd,JSWSTEEL,"Iron & Steel","233162.98775352002","956.7","2.112676056338033","5.089640891504556","18.93336648433616","18.286350148367966","-40.746765487498735","1758292.375","2044678.6615384615","0.27026611510975207","1.6814876468522155","3.87218048706562","-7.761292314616245","2.2838925472979943","32.32365145228216","34.00457678371749"
Jio Financial Services Ltd,JIOFIN,"Consumer Finance","220395.42848172","346.9","-0.32596371882087133","6.431598062953996","-1.6026095589278213","48.75643224699828","-46.70101977183925","23815010.916666668","18194195.276923075","-2.168373660049152","3.023444818301656","-16.663795556198362","22.70878978401407","13.779187085615451","69.8408812729498",
DLF Ltd,DLF,"Real Estate","213050.07853542","860.7","3.967391304347829","-1.011901339619382","2.923766816143503","62.58027956176806","-14.05557999089235","2571311.125","3293510.9384615384","2.1249813631195478","-4.420054584271722","-12.137419181127038","36.53263709878385","12.420123155571039","67.92508047995321","40.51008080060967"
Varun Beverages Ltd,VBL,"Soft Drinks","210091.96778135","646.7","7.672036595067615","13.933707471062771","12.551776950120086","77.25578335708803","-15.79189184439637","5741288.3125","5438021.6328125","5.829626653839334","10.525554226410431","-2.5094090471504558","51.20814089410382","5.322406061543217","95.22429511561916","63.328941658103986"
Indian Railway Finance Corp Ltd,IRFC,"Specialized Finance","207214.231136","158.56","-5.745642349903159","-11.500523502507304","17.49536865505744","106.99738903394257","96.52644218919085","16611240.125","55891439.307692304","-7.58805229113144","-14.908676747159644","2.4341826577868986","80.94974657095835","44.42482341069627","141.15589353612168",
Bharat Electronics Ltd,BEL,"Electronic Equipments","206757.094178265","282.85","-0.28060329708874476","-6.725721784776903","48.946814112690895","102.18012866333096","-51.73110735214233","17644728.916666668","29465822.2","-2.1230132383170255","-10.133875029429243","33.88562811542035","76.13248620034675","20.38182782393494","122.7165354330709","51.321044294554596"
Hindustan Zinc Ltd,HINDZINC,"Mining - Diversified","204927.9715","485","0.7387646213831245","-0.32487309644670515","64.15637163648672","52.44381581015246","-11.351284388367871","5380775.208333333","2562741.815384615","-1.1036453198451563","-3.733026341099045","49.09518563921618","26.396173347168247","66.53608247422682","70.41461700632465","17.839018323877553"
Interglobe Aviation Ltd,INDIGO,"Airlines","190220.126290185","4924.65","1.592743596079408","15.269146301574697","51.56500061553613","105.14673720605691","-66.53574792950505","1506781.3333333333","1145829.1384615384","-0.24966634514887276","11.860993056922357","36.50381461826559","79.0990947430727","2.2407683794787525","111.0549210362783","24.030083484202038"
LTIMindtree Ltd,LTIM,"IT Services & Consulting","188495.16176913","6366.3","2.1697672762378097","15.384271671134941","23.200030963047546","15.462253457265929","128.7540254307626","621373.5","542112.2461538462","0.3273573350095289","11.976118426482602","8.138844965777004","-10.585389005718282","2.327097372099951","41.04862026564455","32.04842172444173"
Tata Steel Ltd,TATASTEEL,"Iron & Steel","188001.98500746","150.6","1.8799999999999955","1.1249338274219087","0.6012024048096231","15.446531238022235","0.9055145584103331","37277189.083333336","41582167.15384615","0.03759005877171462","-2.2832194172304314","-14.459983592460919","-10.601111224961976","22.57636122177955","31.413612565445035","33.28718291416253"
SBI Life Insurance Company Ltd,SBILIFE,"Insurance","184599.47890473","1842.45","-1.6064039808529529","7.451269935026585","23.67926428139894","34.1231709980345","-17.680377848384527","1543505.6666666667","1409760.5692307693","-3.448813922081234","4.043116690374244","8.618078284128398","8.075528535050292","5.077478357621645","45.72309882548347","18.070510689064754"
Grasim Industries Ltd,GRASIM,"Cement","182708.35982911","2722.7","1.7450879007238884","5.150959960303822","23.584948481684897","39.647297757045614","-4.282942115022496","754692.125","966257.0461538462","-0.09732204050439242","1.7428067156514815","8.523762484414355","13.599655294061403","5.694714805156642","49.532344845342834","31.202231968330473"
Vedanta Ltd,VEDL,"Metals - Diversified","175007.53134748","448.3","2.2272727272727297","4.507434944237926","65.39383877513373","89.55602536997885","-61.3197697814656","13283795.125","17240848.28125","0.3848627860444489","1.0992816995855859","50.33265277786319","63.50838290699464","13.038144099933069","115.52884615384617","24.5286808858761"
ABB India Ltd,ABB,"Heavy Electrical Equipments","164975.967646875","7785.25","4.011915534448706","-0.975324479323878","35.002384358607536","80.20160636992802","19.508004176091873","222749.08333333334","317457.3076923077","2.169505593220425","-4.383477723976219","19.941198361336994","54.1539639069438","17.529302206094876","102.21428571428572","42.47949216522948"
Power Finance Corporation Ltd,PFC,"Specialized Finance","162381.5071008","492.05","-5.587084148727986","-4.879731861198739","31.265839669201007","114.0278381905176","101.09402826943654","10456268.333333334","12804211.676923078","-7.429494089956267","-8.287885105851078","16.204653671930465","87.98019572753338","17.874199776445487","120.60076216095044","43.46913392043048"
Pidilite Industries Ltd,PIDILITIND,"Diversified Chemicals","162364.68920115","3192.3","0.49492775899169716","5.969302581889498","9.129134262028893","27.27707672986066","-60.4526101841966","365286.75","350703.3846153846","-1.3474821822365837","2.561149337237158","-5.932051735241648","1.2294342668764493","4.344829746577705","39.24669036662232","19.50416952118981"
Tech Mahindra Ltd,TECHM,"IT Services & Consulting","157064.23643592","1605.4","2.657260069617106","4.0117139528293","26.146230306840057","24.46890990851296","110.00594837100635","1892428.25","2122388.0153846154","0.814850128388825","0.6035607081769601","11.085044309569515","-1.5787325544712516","4.148498816494328","46.19132176842873","17.501419007972952"
Hindalco Industries Ltd,HINDALCO,"Metals - Aluminium","153315.464240575","685.25","3.8783269961977185","6.768797874003432","29.01252000376542","41.434468524251805","-11.00111008794709","6137306.541666667","6114184.523076923","2.0359170549694374","3.3606446293510914","13.951334006494879","15.386826061267595","4.37796424662531","52.70194986072423","28.1848710363362"
Ambuja Cements Ltd,AMBUJACEM,"Cement","152738.28687078","620.1","-0.4792332268370607","-2.8081123244929795","6.063456769007106","42.01305393335625","-55.61416407036236","2700318.9583333335","3079228.7846153844","-2.3216431680653415","-6.216265569145319","-8.997729228263434","15.965411470372036","14.005805515239489","53.47110506125479","25.93017554934063"
HDFC Life Insurance Company Ltd,HDFCLIFE,"Insurance","150359.49434524","698.8","0.2438324727481256","1.5916854422559679","10.203437943542017","5.886809606788379","-66.8157267389835","3868067.7083333335","4841831.923076923","-1.5985774684801553","-1.8164678023963723","-4.857748053728525","-20.16083285619583","8.929593589009755","36.64450527962455","5.326272047562575"
Britannia Industries Ltd,BRITANNIA,"FMCG - Foods","147489.6793482","6123.25","2.6946409666089766","6.321659098421984","22.95682730923695","33.22418519646666","-50.02425296297991","272901","292606.06153846154","0.8522310253806957","2.9135058537696437","7.895641311966408","7.176542733482446","1.3293594088106708","40.83883432619546","18.560566558988878"
Godrej Consumer Products Ltd,GODREJCP,"FMCG - Personal Products","146493.899834605","1432.15","-3.3733902737775896","3.243606522584991","15.337843279375052","44.18101278566397","-51.355642741749364","1040099.7083333334","1166407.3076923077","-5.215800215005871","-0.1645467220673491","0.27665728210451057","18.133370322679756","7.659812170512859","49.21337778703898","17.142721585710063"
Bharat Petroleum Corporation Ltd,BPCL,"Oil & Gas - Refining & Marketing","145817.16945168","336.1","-3.931866572036912","0.4154302670623078","15.438777262579443","86.54086304981269","-66.28155876650558","12401701.25","14563408.138461538","-5.7742765132651925","-2.9927229775900326","0.37759126530890086","60.49322058682847","9.253198452841405","102.80585306984462","11.960362024193483"
Divi's Laboratories Ltd,DIVISLAB,"Labs & Life Sciences Services","145188.7484307","5469.15","0.7074382607731984","16.924726570877116","55.96731877031882","44.483924655905724","-64.14655969809749","527800.7083333334","542926.7076923077","-1.1349716804550825","13.516573326224776","40.90613277304828","18.436282192921514","1.6611356426501356","65.96819712924467","27.610859454808523"
Bajaj Housing Finance Ltd,BAJAJHFL,"Consumer Finance","144626.595609566","173.66","21","21","5.248484848484846","5.248484848484846",,,,"19.15759005877172","17.59184675534766","-9.812701148785695","-20.799157614499364","8.54543360589659","18.945205479452042",
REC Limited,RECLTD,"Specialized Finance","143787.19652","546.05","-5.449023861171363","-6.623821765209936","25.169054441260737","118.02755040926331","97.35506606408481","8582253.791666666","12258581.523076924","-7.291433802399644","-10.031975009862276","10.107868443990196","91.9799079462791","19.769251900009177","127.9006677796327","40.651428662838704"
Gail (India) Ltd,GAIL,"Gas Distribution","143297.28573954199","217.94","-0.11364669515410493","-6.138402392140113","23.899943149516766","76.46963562753037","-24.155111881167862","11711504.125","16955516.507692307","-1.9560566363823857","-9.546555636792453","8.838757152246224","50.42199316454615","13.012755804349819","87.63667671114936","19.362293711007794"
Tata Power Company Ltd,TATAPOWER,"Power Transmission & Distribution","140786.66044082","440.6","-0.1794124243103733","6.815454763618919","12.18332272437938","65.91978911692713","-65.25539891257982","11346792.708333334","12933192.753846154","-2.0218223655386542","3.407301518966579","-2.8778632728911617","39.87214665394292","6.899682251475259","90.90121317157713","47.06355895758141"
Samvardhana Motherson International Ltd,MOTHERSON,"Auto Parts","138347.418608256","204.16","4.099717076816302","4.2834224598930435","80.91271599468321","105.70277078085643","414.9741953349959","19194662.25","23416502.646153845","2.2573071355880208","0.8752692152407033","65.85152999741267","79.65512831787221","2.311912225705326","135.2073732718894","24.247390801597348"
Shriram Finance Ltd,SHRIRAMFIN,"Consumer Finance","134404.88220208","3574.7","4.651020657621312","13.02123727331231","54.819290153533","86.91241830065358","259.18028975472504","1224328.625","1467281.2923076923","2.808610716393031","9.613084028659971","39.758104156262455","60.86477583766937","0.4266092259490373","103.00990998665415","28.75314597543248"
Cholamandalam Investment and Finance Company Ltd,CHOLAFIN,"Consumer Finance","133640.062908825","1590.15","4.169562195969423","14.302832244008718","50.525369178341535","33.22860374513009","99.88198503919291","1619192.5","1395996.2153846154","2.327152254741142","10.894678999356378","35.46418318107099","7.180961282145876","0.7986667924409607","57.2537579113924","42.83646657403324"
Cipla Ltd,CIPLA,"Pharmaceuticals","133376.5963872","1651.6","2.750376448173074","5.656323074006194","10.961066881655404","33.134496795776066","-12.833169043641025","1242061.75","1606698.9846153846","0.9079665069447931","2.2481698293538535","-4.100119115615138","7.086854332791855","1.901186728021309","45.90106007067136","29.2065990650914"
Eicher Motors Ltd,EICHERMOT,"Trucks & Buses","132929.03647485","4850.35","2.558572274380445","0.8127039554363753","31.10117036516476","41.33751001675531","-23.126434747302284","381965.125","569863.8307692307","0.716162333152164","-2.595449289215965","16.039984367894217","15.2898675537711","4.299689713113475","48.10229007633588","24.78580987120047"
TVS Motor Company Ltd,TVSMOTOR,"Two Wheelers","132299.88407115","2784.75","3.060273121149515","7.674236491777607","37.08188732186369","82.49287329204758","19.093751522371665","789099.7916666666","976082.328125","1.217863179921234","4.266083247125266","22.020701324593148","56.44523082906336","2.7022174342400618","87.76549120086308","49.41511554869713"
JSW Energy Ltd,JSWENERGY,"Power Generation","130963.1188866","750.75","-0.040061427522209814","12.058383233532927","51.544206701655234","90.56986927275035","-52.616625877888026","2595391.2083333335","2822000.0615384616","-1.8824713687504906","8.650229988880588","36.48302070438469","64.52222680976614","3.9360639360639382","116.0431654676259","63.37557355443862"
Macrotech Developers Ltd,LODHA,"Real Estate","128223.28904471999","1288.4","9.25342640674215","-1.360387364537685","19.147362093679217","65.9453889747553","-1.556587074879758","991332.8333333334","1176248.723076923","7.411016465513869","-4.768540609190025","4.086176096408675","39.89774651177109","28.06193728655697","83.61122987031496",
Havells India Ltd,HAVELLS,"Electrical Components & Equipments","124618.9727346","1987.8","4.020217729393465","6.200381073356613","32.37438817300968","39.40669051125604","-63.63488652623448","852641.125","1091061.0153846154","2.1778077881651843","2.792227828704273","17.313202175739136","13.359048048271827","1.770801891538376","61.23616011680253","25.052352436879843"
Bank of Baroda Ltd,BANKBARODA,"Public Banks","123026.70623841001","237.9","1.5045560500106003","-1.8241442918630821","-6.522593320235755","9.454796411318155","-12.917195557661513","12533068.666666666","15741328.476923076","-0.3378538912176805","-5.232297536515422","-21.5837793175063","-16.592846051666058","25.97730138713745","26.643598615916964","19.914000692152033"
Bajaj Holdings and Investment Ltd,BAJAJHLDNG,"Asset Management","120119.085343","10793","-0.628147324744032","8.189401092337453","31.45682861771191","49.28283932004593","75.63097596692222","88087.125","76435.30769230769","-2.470557265972313","4.781247847685114","16.395642620441368","23.23519685706172","3.631983693134444","62.841925798518396","27.9103485799846"
Punjab National Bank,PNB,"Public Banks","119744.79419325","108.75","-1.306413301662701","-5.485564304461938","-9.375","41.41742522756826","8.482100400847477","19664141.708333332","31037638.83076923","-3.148823242890982","-8.893717549114278","-24.43618599727054","15.369782764584048","31.402298850574727","61.46993318485525","11.554400400224951"
Hero MotoCorp Ltd,HEROMOTOCO,"Two Wheelers","119283.14088405","5964.75","5.568689954398544","15.916891097002521","30.972508892890087","91.50626876214021","144.33157157089545","768438.1666666666","668486.0153846154","3.726280013170263","12.508737852350182","15.911322895619545","65.458626299156","3.0378473532000516","103.99630636638793","18.28397359292846"
Tata Consumer Products Ltd,TATACONSUM,"Tea & Coffee","118812.524941495","1200.85","1.2655601659751037","2.2241769288765982","2.4285916423813774","38.0073975253131","-49.32556274778676","1350855.25","1579406.676756179","-0.5768497752531772","-1.183976315775742","-12.632594354889164","11.959755062328892","4.377765651259113","42.19604309932701","36.16315757232644"
Adani Energy Solutions Ltd,ADANIENSOL,"Power Infrastructure","117713.68608958","979.9","-1.592039800995025","-10.00091000091001","-2.8696040045596516","14.594784235761894","353.1132838110515","1916768.3333333333","2889472.6923076925","-3.434449742223306","-13.409063245562349","-17.930790001830193","-11.452858227222317","37.5650576589448","42.84256559766764","34.37025913681397"
Dabur India Ltd,DABUR,"FMCG - Personal Products","115980.05677263999","654.4","-0.9824508774561374","7.132424537487816","24.98090145148968","15.689914257933351","-53.24033899343299","2326533.375","2660880.523076923","-2.824860818684418","3.724271292835476","9.919715454219137","-10.35772820505086","2.689486552567244","33.76941946034342","7.30429160431505"
Indusind Bank Ltd,INDUSINDBK,"Private Banks","115309.91155995","1480.25","2.2345394966185563","6.939177362893805","-0.030391031268997466","1.6027181000754964","51.20679308643632","3306235.875","3871487.9076923076","0.3921295553902755","3.5310241182414646","-15.09157702853954","-24.444924362908715","14.47390643472386","11.363978332831781","2.1575730106893953"
Torrent Pharmaceuticals Ltd,TORNTPHARM,"Pharmaceuticals","113704.1300224","3359.6","0.6675703645400641","3.114408993863754","30.741540676745853","78.28013478733848","-0.6784953164494226","246414.625","297899.375","-1.1748395766882167","-0.2937442507885861","15.680354679475311","52.23249232435427","6.381712108584359","84.44645749265693","32.091058947924786"
CG Power and Industrial Solutions Ltd,CGPOWER,"Heavy Electrical Equipments","113604.87758655","743.25","9.832494554195154","0.9040093851356109","58.02062294036355","69.26668184923706","-27.000649914926868","2325921.8333333335","2681539.184615385","7.990084612966873","-2.5041438595167294","42.95943694309301","43.219039386252845","5.44904137235116","106.91815144766146","118.27737974446468"
Indus Towers Ltd,INDUSTOWER,"Telecom Infrastructure","112967.5169418","428.25","-0.24333719582850785","4.414796846573679","72.33400402414487","131.3614262560778","-75.72318978684038","8771645.458333334","29750395.323076922","-2.0857471370567886","1.0066436019213385","57.27281802687433","105.31378379309359","7.495621716287215","156.8986202759448","11.056474235171422"
United Spirits Ltd,UNITDSPR,"Alcoholic Beverages","111848.377420075","1537.75","3.2177807264886384","10.336879432624114","38.74853379048995","47.21650471494903","-48.50882883808765","801141.25","1016668.390625","1.3753707852603576","6.928726187971774","23.68734779321941","21.16886225196482","1.5737278491302353","56.69740663371885","20.56867723946969"
Indian Overseas Bank,IOB,"Public Banks","111297.403363328","58.88","0.03437016669531385","-5.0252896067874016","-0.20338983050847023","26.896551724137943","52.548609083066715","5768250.083333333","13661495.169230768","-1.808039774532967","-8.433442851439741","-15.264575827779012","0.8489092611537323","42.238451086956516","60.6548431105048","43.1358248712749"
Suzlon Energy Ltd,SUZLON,"Renewable Energy Equipment & Services","110280.755495322","80.82","2.8471089928508664","1.4851485148514887","109.64980544747083","226.5454545454545","-68.9729221425543","72380801.20833333","85020619.03076923","1.0046990516225855","-1.9230047298008515","94.58861945020028","200.4978120824703","6.458797327394228","229.87755102040813","95.91701848039018"
Rail Vikas Nigam Ltd,RVNL,"Specialized Finance","110214.162486","528.6","-6.312908352463359","-9.230111206159117","116.2847790507365","219.68551557302692","17.080356685264285","15972600.041666666","33617959.353846155","-8.15531829369164","-12.638264450811457","101.22359305346596","193.6378731100427","22.398789254634877","271.86071051705943","85.67965829054403"
Dr Reddy's Laboratories Ltd,DRREDDY,"Pharmaceuticals","109403.24475006","6567.8","-0.43912984731793003","-2.813743377810996","3.5759061985002485","14.661312849162014","-32.40980084200423","339481.5833333333","419399.2153846154","-2.281539788546211","-6.221896622463336","-11.485279798770293","-11.386329613822197","8.21660221078595","26.16918481236372","19.074356206427943"
Zydus Lifesciences Ltd,ZYDUSLIFE,"Pharmaceuticals","108668.23975005","1079.95","-0.7060821379094485","-7.033472803347277","8.948297604035313","72.6686353745726","48.3871245462873","3433070.75","2438224.6875","-2.5484920791377292","-10.441626047999618","-6.112888393235229","46.62099291158839","22.626047502199164","90.21576398062527","34.95446732788112"
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,"Insurance","108416.66564778","750.65","0.5294551303531996","4.3478260869565215","32.65883184589555","24.56853634251576","-43.888117911015954","1426370.5833333333","1810804.1384615384","-1.3129548108750813","0.9396728423041814","17.597645848625007","-1.479106120468451","2.9640977819223258","61.970007552055236","12.229590258687617"
ICICI Lombard General Insurance Company Ltd,ICICIGI,"Insurance","105859.63375546","2140.45","-3.1567313669959325","2.9141892387873427","29.226914601382557","55.30764765636335","22.30823135124156","896817.5833333334","929465.5076923077","-4.999141308224213","-0.49396400586499745","14.165728604112015","29.26000519337914","6.753252820668565","69.07187993680883","13.13471879913779"
Cummins India Ltd,CUMMINSIND,"Industrial Machinery","104338.08","3764","2.207074330968129","1.9604984093319147","38.754746193829035","118.00700819553445","-47.15183844541817","479108.9166666667","798845.7076923077","0.36466438973984805","-1.4476548353204255","23.693560196558494","91.95936573255024","10.83687566418703","127.66588036049113","46.084793311074556"
Jindal Steel And Power Ltd,JINDALSTEL,"Iron & Steel","103692.21365373001","1024.85","9.667170165112761","11.508314797161315","26.837871287128703","45.969235151687776","6.103346345673073","1495163.4583333333","1928278.646153846","7.82476022388448","8.100161552508975","11.776685289858161","19.921592688703566","7.040054642142768","76.21217331499311","57.75275897166734"
Lupin Ltd,LUPIN,"Pharmaceuticals","101488.295040405","2224.95","2.5914461941664175","8.408537458816784","37.81900396432109","95.24812425957614","-58.13153766016514","1255046.75","1537539.3230769231","0.7490362529381367","5.000384214164445","22.75781796705055","69.20048179659193","3.9124474707296963","103.84333486028399","23.995022822481936"
Bosch Ltd,BOSCHLTD,"Auto Parts","101351.6495596","34363.9","3.6481010202025566","8.56183390370537","15.259791442361559","75.4450724215922","-64.46516646115906","40719.75","37673.18461538461","1.8056910789742757","5.15368065905303","0.19860544509101707","49.39742995860799","6.734101775409651","84.7521505376344","20.340600854751358"
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,"Hospitals & Diagnostic Centres","101165.44681863001","7035.9","1.4696194192469467","4.56420700819887","14.655628977194016","38.63432607903215","12.691679968434457","359165.7916666667","377993.93846153846","-0.3727905219813341","1.1560537635465296","-0.4055570200765253","12.586683616047939","1.6565044983584132","48.87642826914937","37.45487863513368"
Polycab India Ltd,POLYCAB,"Electrical Components & Equipments","100267.02072","6667.2","-0.13059409117706322","0.020926756352759885","39.033240188514","29.83204323061194","-51.464817373083285","354310.8333333333","576165.7076923077","-1.9730040324053442","-3.3872264882995804","23.97205419124346","3.78440076762773","9.962952963762906","75.4064719810576","60.13540938012785"
Info Edge (India) Ltd,NAUKRI,"Online Services","100154.96074023","7741.55","4.233298834841252","5.335429627930207","48.98053441357875","72.38304126121714","-72.05219054296002","189537.875","260354.35384615386","2.3908888936129706","1.9272763832778668","33.91934841630821","46.33539879823293","2.883143556522927","94.90061806875542","31.30700701991205"
